,Unnamed: 0,Rank,Game,Year,Hours_watched,Avg_viewers,Total
2811,2811,12,FIFA 17,2017,6424389,8646,876004410.493674
2812,2812,13,RuneScape,2017,6343446,8537,854062710.3750421
2813,2813,14,Destiny,2017,6143691,8268,801104302.4919481
2814,2814,15,Horizon Zero Dawn,2017,5787219,7788,710812557.8520119
2815,2815,16,Path of Exile,2017,5697175,7667,688881076.473975
2816,2816,17,Minecraft,2017,5623943,7569,671334007.046157
2817,2817,18,Talk Shows & Podcasts,2017,5618472,7561,669972058.576632
2818,2818,19,Creative,2017,4813512,6478,491770229.637456
2819,2819,20,StarCraft II,2017,4789332,6445,486807316.7945401
2820,2820,21,Heroes of the Storm,2017,4766619,6415,482243444.0173351
2821,2821,22,Tom Clancy's Rainbow Six Siege,2017,4717856,6349,472399293.990624
2822,2822,23,Mass Effect: Andromeda,2017,4577547,6160,444705761.41992
2823,2823,24,World of Tanks,2017,4234471,5699,380589718.36155903
2824,2824,25,Poker,2017,4111228,5533,358749632.16800404
2825,2825,26,SMITE,2017,3504897,4717,260735621.17887896
2826,2826,27,Dark Souls III,2017,3456402,4651,253530270.046242
2827,2827,28,Casino_old,2017,3286803,4423,229271380.40979895
2828,2828,29,For Honor,2017,3257170,4383,225149573.43081
2829,2829,30,Arma 3,2017,3123405,4203,207036502.731765
2830,2830,31,Grand Theft Auto V,2017,3078141,4142,201074888.206962
2831,2831,32,Tom Clancy's Ghost Recon: Wildlands,2017,2964540,3989,186500749.99626
2832,2832,33,Street Fighter V,2017,2888232,3887,177054042.811464
2833,2833,34,Rocket League,2017,2855716,3843,173079101.109348
2834,2834,35,NBA 2K17,2017,2189822,2947,101776657.099614
2835,2835,36,Call of Duty: Infinite Warfare,2017,2123261,2857,95669356.952967
2836,2836,37,Dead by Daylight,2017,2042315,2748,88511293.42902002
2837,2837,38,Super Smash Bros. Melee,2017,1857015,2499,73188171.92893499
2838,2838,39,Magic: The Gathering,2017,1837282,2472,71628114.37118399
2839,2839,40,Rust,2017,1677769,2258,59746894.281942
2840,2840,41,Halo 5: Guardians,2017,1647199,2216,57567193.55066401
2841,2841,42,Clash Royale,2017,1626177,2188,56114405.177796006
2842,2842,43,Black Desert Online,2017,1611746,2169,55133477.334054
2843,2843,44,NieR: Automata,2017,1587635,2136,53482431.62556
2844,2844,45,Super Smash Bros. for Wii U,2017,1488635,2003,47024956.957755
2845,2845,46,Deceit,2017,1449339,1950,44572174.46955
2846,2846,47,Battlefield 1,2017,1303821,1754,36066731.978214
2847,2847,48,ARK: Survival Evolved,2017,1248966,1680,33091703.880479995
2848,2848,49,Blackwake,2017,1091990,1469,25298786.432010006
2849,2849,50,Warcraft III,2017,1084634,1459,24957307.94562601
2850,2850,51,Tom Clancy's The Division,2017,1031407,1388,22577651.878236
2851,2851,52,Lineage II: The Chaotic Throne - The 1st Throne: The Kamael,2017,1019117,1371,22035389.557797
2852,2852,53,The Binding of Isaac: Afterbirth,2017,998994,1344,21174900.598656
2853,2853,54,Call of Duty: Black Ops III,2017,952450,1281,19242014.94495
2854,2854,55,Resident Evil 7 biohazard,2017,933143,1255,18469330.807515
2855,2855,56,Dungeons & Dragons,2017,929769,1251,18343897.010649
2856,2856,57,Pok<U+00E9>mon Sun/Moon,2017,927757,1248,18260306.247456
2857,2857,58,Super Mario Maker,2017,926614,1247,18223195.854318
2858,2858,59,Music,2017,924669,1244,18141195.769956
2859,2859,60,The Witcher 3: Wild Hunt,2017,914969,1231,17763300.577869
2860,2860,61,Gwent: The Witcher Card Game,2017,830928,1118,14650904.215584
2861,2861,62,Call of Duty: Modern Warfare Remastered,2017,819242,1102,14238132.671364002
2862,2862,63,Madden NFL 17,2017,811802,1092,13980798.841464002
2863,2863,64,Paladins,2017,788112,1060,13175073.21312
2864,2864,65,Hollow Knight,2017,768737,1034,12535958.768718
2865,2865,66,Darkest Dungeon,2017,718627,967,10959462.025238998
2866,2866,67,Summoners War: Sky Arena,2017,710898,956,10718263.174248
2867,2867,68,DayZ,2017,650960,876,8993270.18016
2868,2868,69,Bloodborne,2017,618203,832,8111733.354816
2869,2869,70,Albion Online,2017,616139,829,8055499.252100999
2870,2870,71,Shadowverse,2017,613766,826,7995435.162035999
2871,2871,72,Diablo III,2017,604830,814,7764561.979019999
2872,2872,73,World of Warships,2017,597774,804,7579704.978216
2873,2873,74,Final Fantasy XIV: Heavensward,2017,573493,771,6973354.297413
2874,2874,75,osu!,2017,547613,737,6365030.207150999
2875,2875,76,Tibia,2017,542224,729,6233981.319216
2876,2876,77,The Elder Scrolls V: Skyrim,2017,540251,727,6194257.024766999
2877,2877,78,Paragon,2017,535950,721,6094229.031450001
2878,2878,79,Gears of War 4,2017,513236,690,5585029.01964
2879,2879,80,Retro,2017,488627,657,5062931.625969
2880,2880,81,Nioh,2017,463156,623,4550661.930948
2881,2881,82,Mass Effect 3,2017,454094,611,4375686.565614
2882,2882,83,Warframe,2017,444890,598,4195783.39362
2883,2883,84,Fallout 4,2017,434248,584,3999538.7214719993
2884,2884,85,XCOM 2,2017,432736,582,3971963.443392
2885,2885,86,Super Mario 64,2017,428494,576,3892480.631424
2886,2886,87,Blade & Soul,2017,422315,568,3783067.363319999
2887,2887,88,MLB The Show 17,2017,416039,559,3667795.247571
2888,2888,89,7 Days to Die,2017,411913,554,3598939.077342
2889,2889,90,Vainglory,2017,395071,531,3308482.9774710005
2890,2890,91,Borderlands 2,2017,394552,531,3304136.663352
2891,2891,92,The Elder Scrolls: Legends,2017,372294,501,2941595.785674
2892,2892,93,The Legend of Zelda: Ocarina of Time,2017,370786,499,2917985.336994
2893,2893,94,The Elder Scrolls Online,2017,368786,496,2884797.506976
2894,2894,95,Dark Souls,2017,351802,473,2624331.398766
2895,2895,96,Diablo II: Lord of Destruction,2017,341790,460,2479570.2414
2896,2896,97,MapleStory,2017,340281,457,2452523.244507
2897,2897,98,Games + Demos,2017,336451,452,2398388.261892
2898,2898,99,Age of Empires II,2017,333600,448,2357020.1088000005
2899,2899,100,RimWorld,2017,327334,440,2271449.18616
2900,2900,101,Guild Wars 2,2017,324492,436,2231257.6127520003
2901,2901,102,Finding Bigfoot,2017,324087,436,2228472.769572
2902,2902,103,Heroes of Might and Magic III: The Shadow of Death,2017,323642,435,2220308.72217
2903,2903,104,EVE Online,2017,319307,429,2160354.209013
2904,2904,105,The Escapists,2017,309843,417,2037684.658401
2905,2905,106,FTL: Faster Than Light,2017,308921,415,2021877.132765
2906,2906,107,Farming Simulator 17,2017,308276,414,2012793.809544
2907,2907,108,Mario Kart 8,2017,307687,414,2008948.114278
2908,2908,109,Football Manager 2017,2017,299734,403,1905023.2803420003
2909,2909,110,Conan Exiles,2017,294956,396,1842093.426096
2910,2910,111,Europa Universalis IV,2017,293409,394,1823177.215566
2911,2911,112,Euro Truck Simulator 2,2017,287328,386,1749139.6567680002
2912,2912,113,Social Eating,2017,283984,382,1710867.8556480005
2913,2913,114,Stardew Valley,2017,282672,380,1694047.6425599998
2914,2914,115,Golf It!,2017,281461,378,1677912.300918
2915,2915,116,Mass Effect 2,2017,279915,376,1659866.83884
2916,2916,117,Killer Instinct,2017,277077,372,1625558.668524
2917,2917,118,Oxygen Not Included,2017,266011,358,1501902.8941980002
2918,2918,119,60 Seconds!,2017,263482,354,1471002.616188
2919,2919,120,Jackbox Party Packs,2017,263296,354,1469964.190464
2920,2920,121,Mass Effect,2017,258564,348,1419078.869712
2921,2921,122,StarCraft: Brood War,2017,258004,347,1411936.4361479995
2922,2922,123,Heroes of Newerth,2017,257580,346,1405553.78628
2923,2923,124,The Sims 4,2017,255219,343,1380595.185207
2924,2924,125,M.U.G.E.N,2017,250737,337,1332623.777499
2925,2925,126,Kartrider,2017,245350,330,1276906.9005000002
2926,2926,127,The Legend of Zelda: A Link to the Past,2017,233393,314,1155784.074942
2927,2927,128,The Forest,2017,230140,309,1121527.22346
2928,2928,129,Portal 2,2017,228697,307,1107281.578809
2929,2929,130,Knight Online,2017,228202,307,1104884.938794
2930,2930,131,Microsoft Flight Simulator X,2017,220836,297,1034392.953132
2931,2931,132,Disc Jam,2017,209884,282,933442.719048
2932,2932,133,WWE 2K17,2017,209695,282,932602.15629
2933,2933,134,Kerbal Space Program,2017,209027,281,926334.713577
2934,2934,135,Left 4 Dead 2,2017,208470,280,920578.5036
2935,2935,136,Night in the Woods,2017,206444,277,901864.445748
2936,2936,137,Garry's Mod,2017,203761,274,880503.0362940001
2937,2937,138,Geometry Dash,2017,202212,272,867431.242944
2938,2938,139,Yu-Gi-Oh! Duel Links,2017,202015,271,863400.191115
2939,2939,140,Ultimate Marvel vs. Capcom 3,2017,201563,271,861468.369783
2940,2940,141,The Last of Us,2017,199244,268,842130.2692320001
2941,2941,142,theHunter: Call of the Wild,2017,195956,263,812781.0059880001
2942,2942,143,Golf With Your Friends,2017,194454,261,800417.5828740001
2943,2943,144,Kingdom Hearts HD 1.5 + 2.5 ReMIX,2017,194258,261,799610.8015979999
2944,2944,145,Grand Theft Auto: San Andreas,2017,192007,258,781260.738426
2945,2945,146,Sid Meier's Civilization V,2017,190109,255,764543.304945
2946,2946,147,Mortal Kombat X,2017,186472,250,735212.478
2947,2947,148,Total War: Warhammer,2017,185495,249,728434.969605
2948,2948,149,Call of Duty: Black Ops,2017,185081,249,726809.2002990001
2949,2949,150,War Thunder,2017,184522,248,721703.922576
2950,2950,151,Prime World,2017,184025,247,716857.793925
2951,2951,152,Team Fortress 2,2017,183788,247,715934.575356
2952,2952,153,XCOM: Enemy Within,2017,181455,244,698261.3404199999
2953,2953,154,The Legend of Zelda: Majora's Mask,2017,179247,241,681283.969317
2954,2954,155,Eternal Card Game,2017,175702,236,653955.1131119999
2955,2955,156,Rock Band 4,2017,174880,235,648137.6327999999
2956,2956,157,Chess,2017,173983,234,642069.2989620001
2957,2957,158,My Summer Car,2017,173592,233,637888.6276560001
2958,2958,159,Super Mario Sunshine,2017,170582,229,616066.9573380001
2959,2959,160,Battlefield 4,2017,169208,227,605767.5165360001
2960,2960,161,Roblox,2017,163955,220,568861.5471
2961,2961,162,Battlerite,2017,161954,217,554256.307878
2962,2962,163,Outlast,2017,161222,216,549208.546992
2963,2963,164,Middle-earth: Shadow of Mordor,2017,159673,214,538895.4169620001
2964,2964,165,Elite: Dangerous,2017,157995,212,528248.69874
2965,2965,166,Revelation Online,2017,156326,210,517737.64266
2966,2966,167,Guilty Gear Xrd: Revelator,2017,155844,209,513683.486316
2967,2967,168,Cities: Skylines,2017,155748,209,513367.056972
2968,2968,169,Twitch Plays,2017,153253,206,497892.330978
2969,2969,170,Don't Starve Together,2017,152778,205,493939.67679
2970,2970,171,Brawl of Ages,2017,151756,204,488242.1507039999
2971,2971,172,Monster Hunter Generations Ultimate,2017,151717,204,488116.676628
2972,2972,173,Worms Armageddon,2017,151017,203,483482.888721
2973,2973,174,Undertale,2017,150082,201,475755.587622
2974,2974,175,Dofus,2017,148930,200,469755.006
2975,2975,176,Line of Sight,2017,148671,200,468938.0682
2976,2976,177,Kona,2017,148057,199,464666.382453
2977,2977,178,Spelunky,2017,146338,196,452347.7332080001
2978,2978,179,Subnautica,2017,145234,195,446644.65573
2979,2979,180,NHL 17,2017,144608,194,442438.876992
2980,2980,181,Tabletop Simulator,2017,142384,191,428897.770224
2981,2981,182,Power Rangers Samurai,2017,142037,191,427852.515657
2982,2982,183,LEGO Worlds,2017,141835,190,425007.15915
2983,2983,184,Dark Souls II: Scholar of the First Sin,2017,140556,189,418957.939764
2984,2984,185,Life is Strange,2017,136723,184,396751.551672
2985,2985,186,Stories Untold,2017,136187,183,393048.347391
2986,2986,187,Infestation: The New Z,2017,130610,175,360473.80425
2987,2987,188,Clash of Clans,2017,130285,175,359576.828625
2988,2988,189,Escape From Tarkov,2017,129410,174,355120.96913999994
2989,2989,190,Berserk and the Band of the Hawk,2017,129261,173,352673.514963
2990,2990,191,Blood Bowl 2,2017,126594,170,339407.37558
2991,2991,192,Call of Duty: Black Ops II,2017,125602,169,334766.884998
2992,2992,193,Final Fantasy XV,2017,125205,168,331734.15324
2993,2993,194,Just Dance 2017,2017,124394,167,327623.568258
2994,2994,195,Tower Unite,2017,123567,166,323496.67606200004
2995,2995,196,Crusader Kings II,2017,123517,166,323365.776762
2996,2996,197,Titanfall 2,2017,122706,165,319307.39379000006
2997,2997,198,Final Fantasy VII,2017,121942,164,315396.154248
2998,2998,199,Trove,2017,121627,163,312663.244971
2999,2999,200,Vikings: Wolves of Midgard,2017,118839,159,297999.369171
3000,3000,1,League of Legends,2017,82852693,115233,150571483518.2086
3001,3001,2,Hearthstone,2017,53390683,74256,62525368420.049805
3002,3002,3,Dota 2,2017,49040667,68206,52751909023.48294
3003,3003,4,PLAYERUNKNOWN'S BATTLEGROUNDS,2017,46239261,64310,46897384864.20561
3004,3004,5,Counter-Strike: Global Offensive,2017,36569260,50861,29333257774.33506
3005,3005,6,Overwatch,2017,21200021,29485,9858177987.166634
3006,3006,7,Grand Theft Auto V,2017,15428827,21458,5221332880.979586
3007,3007,8,IRL,2017,10710385,14896,2516135225.4141603
3008,3008,9,World of Warcraft,2017,9155878,12734,1838755879.578492
3009,3009,10,Destiny,2017,7791063,10835,1331327379.298455
3010,3010,11,Z1: Battle Royale,2017,7781440,10822,1328087638.57728
3011,3011,12,Casino_old,2017,7226753,10051,1145543844.8297129
3012,3012,13,Minecraft,2017,6508772,9052,929186380.755024
3013,3013,14,FIFA 17,2017,6383175,8877,893639182.815225
3014,3014,15,Heroes of the Storm,2017,5810758,8081,740554673.9618579
3015,3015,16,Talk Shows & Podcasts,2017,5389283,7495,637032894.5365349
3016,3016,17,RuneScape,2017,4973224,6916,542440661.808864
3017,3017,18,Creative,2017,4689727,6522,482378106.4198741
3018,3018,19,Outlast 2,2017,4663336,6485,476942386.28316
3019,3019,20,SMITE,2017,4308351,5992,407138445.697032
3020,3020,21,World of Tanks,2017,4033103,5609,356766432.119517
3021,3021,22,Tom Clancy's Rainbow Six Siege,2017,3896844,5419,333036169.717356
3022,3022,23,StarCraft II,2017,3865609,5376,327745257.041664
3023,3023,24,Dark Souls III,2017,3828075,5324,321423567.0723
3024,3024,25,Path of Exile,2017,3140387,4367,216284598.427359
3025,3025,26,Poker,2017,3053531,4246,204475630.00464603
3026,3026,27,Rocket League,2017,2869377,3990,180559249.22133
3027,3027,28,Arma 3,2017,2838840,3948,176757272.58672
3028,3028,29,Persona 5,2017,2807958,3905,172930213.43829
3029,3029,30,Street Fighter V,2017,2556358,3555,143324524.77399
3030,3030,31,NBA 2K17,2017,2274559,3163,113463357.375207
3031,3031,32,Clash Royale,2017,2273435,3161,113335579.439985
3032,3032,33,Diablo III,2017,2061596,2867,93216005.289372
3033,3033,34,Dead by Daylight,2017,1873199,2605,76957486.822545
3034,3034,35,Magic: The Gathering,2017,1820834,2532,72709856.471448
3035,3035,36,The Legend of Zelda: Breath of the Wild,2017,1815216,2524,72256495.35686399
3036,3036,37,Black Desert Online,2017,1718359,2389,64742472.85592099
3037,3037,38,Super Smash Bros. Melee,2017,1371410,1907,41245563.05877
3038,3038,39,Call of Duty: Infinite Warfare,2017,1366917,1901,40981088.861307
3039,3039,40,Rust,2017,1345220,1870,39672918.8394
3040,3040,41,Call of Duty: Black Ops II,2017,1115700,1551,27290937.9897
3041,3041,42,Super Smash Bros. for Wii U,2017,1076480,1497,25414817.62176
3042,3042,43,ARK: Survival Evolved,2017,1070666,1489,25142470.020654004
3043,3043,44,For Honor,2017,1056968,1470,24504080.22216
3044,3044,45,Lineage II: The Chaotic Throne - The 1st Throne: The Kamael,2017,950069,1321,19793253.960879
3045,3045,46,Mario Kart 8,2017,930645,1294,18992299.76973
3046,3046,47,Call of Duty: Black Ops III,2017,926914,1289,18843066.934566
3047,3047,48,Call of Duty: Modern Warfare Remastered,2017,910619,1266,18181497.267234
3048,3048,49,Gears of War 4,2017,890921,1239,17408835.997749
3049,3049,50,Dungeons & Dragons,2017,888233,1235,17300278.464105
3050,3050,51,Super Mario Maker,2017,884887,1230,17165330.03871
3051,3051,52,NieR: Automata,2017,872115,1212,16670000.30598
3052,3052,53,Music,2017,865123,1203,16413557.364099002
3053,3053,54,The Binding of Isaac: Afterbirth,2017,863575,1201,16356949.031325003
3054,3054,55,Pok<U+00E9>mon Sun/Moon,2017,858953,1194,16174578.029022
3055,3055,56,Battlefield 1,2017,823979,1146,14892238.839114
3056,3056,57,Dark Souls,2017,803528,1117,14155115.578296
3057,3057,58,Warcraft III,2017,800100,1112,14031635.3352
3058,3058,59,"Warhammer 40,000: Dawn of War III",2017,753070,1047,12434870.317589998
3059,3059,60,Tibia,2017,707127,983,10962514.218411
3060,3060,61,Paladins,2017,706307,982,10938662.678454
3061,3061,62,StarCraft: Brood War,2017,698820,971,10701478.603619998
3062,3062,63,Summoners War: Sky Arena,2017,696139,968,10627486.307592
3063,3063,64,World of Warships,2017,682931,949,10221209.056149
3064,3064,65,Yooka-Laylee,2017,672344,935,9914307.30444
3065,3065,66,Halo 5: Guardians,2017,661467,919,9587004.376383
3066,3066,67,The Witcher 3: Wild Hunt,2017,644879,896,9112666.491264
3067,3067,68,MLB The Show 17,2017,643539,895,9083581.944255
3068,3068,69,Little Nightmares,2017,623943,867,8531457.780950999
3069,3069,70,Mass Effect: Andromeda,2017,615066,855,8293676.032529999
3070,3070,71,Paragon,2017,597132,830,7816416.080759999
3071,3071,72,Shadowverse,2017,595545,828,7776857.68146
3072,3072,73,Madden NFL 17,2017,592669,824,7701913.826376
3073,3073,74,Deceit,2017,579771,806,7369716.163446
3074,3074,75,Domina,2017,561638,781,6917780.053338001
3075,3075,76,Retro,2017,541937,753,6435806.985531
3076,3076,77,osu!,2017,538978,749,6366666.306461999
3077,3077,78,The Legend of Zelda: A Link to the Past,2017,525330,730,6048034.983899999
3078,3078,79,Blade & Soul,2017,521494,725,5962749.358650001
3079,3079,80,Bloodborne,2017,500515,696,5493960.957239999
3080,3080,81,Borderlands 2,2017,495609,689,5385395.932371
3081,3081,82,Tom Clancy's The Division,2017,482364,670,5096932.97148
3082,3082,83,Welcome to the Game,2017,477119,663,4988838.805587001
3083,3083,84,Final Fantasy XIV: Heavensward,2017,475988,662,4969506.067176
3084,3084,85,Gwent: The Witcher Card Game,2017,468179,651,4806756.806859
3085,3085,86,Warframe,2017,439620,611,4236213.929219999
3086,3086,87,Garry's Mod,2017,436212,606,4168976.667912
3087,3087,88,Stellaris,2017,432687,601,4101167.912877
3088,3088,89,Kingdom Hearts HD 1.5 + 2.5 ReMIX,2017,415595,578,3788413.57461
3089,3089,90,The Elder Scrolls Online,2017,405487,563,3600348.673551
3090,3090,91,The Legend of Zelda: Ocarina of Time,2017,404630,562,3586357.8882600004
3091,3091,92,Super Mario 64,2017,403716,561,3571889.8251960007
3092,3092,93,I Wanna Be The Boshy,2017,403201,560,3560974.46376
3093,3093,94,Bayonetta,2017,396836,551,3448433.806356
3094,3094,95,Outlast,2017,379021,527,3150163.680657
3095,3095,96,Yakuza 0,2017,377854,525,3128546.1028500004
3096,3096,97,Darkest Dungeon,2017,371413,516,3022498.082268
3097,3097,98,Escape From Tarkov,2017,367952,511,2965318.1769120004
3098,3098,99,Games + Demos,2017,362430,504,2880805.29912
3099,3099,100,Vainglory,2017,357152,496,2793791.519232
3100,3100,101,Late Shift,2017,356140,495,2780258.5503
3101,3101,102,DayZ,2017,355986,495,2779056.3269700003
3102,3102,103,The Elder Scrolls V: Skyrim,2017,353751,492,2744871.454332
3103,3103,104,RimWorld,2017,335673,466,2466956.879478
3104,3104,105,Fallout 4,2017,335613,466,2466515.9223180003
3105,3105,106,Cosmos,2017,333310,463,2433820.6206300003
3106,3106,107,The Sims 4,2017,332875,462,2425394.4907500003
3107,3107,108,Use Your Words,2017,329935,458,2383159.4373300006
3108,3108,109,Europa Universalis IV,2017,324892,451,2310866.151132
3109,3109,110,Heroes of Newerth,2017,320140,445,2246772.9333
3110,3110,111,theHunter: Call of the Wild,2017,318876,443,2227844.074428
3111,3111,112,Golf It!,2017,318546,443,2225538.511938
3112,3112,113,NBA 2K16,2017,313366,435,2149811.40591
3113,3113,114,M.U.G.E.N,2017,304678,423,2032547.460174
3114,3114,115,Horizon Zero Dawn,2017,304331,423,2030232.577023
3115,3115,116,7 Days to Die,2017,301676,419,1993489.790124
3116,3116,117,EVE Online,2017,298591,415,1954267.644315
3117,3117,118,Guild Wars 2,2017,294713,409,1900998.7577069995
3118,3118,119,Euro Truck Simulator 2,2017,294033,408,1891975.332744
3119,3119,120,Resident Evil 7 biohazard,2017,291861,405,1864190.6315550003
3120,3120,121,Sniper: Ghost Warrior 3,2017,286132,397,1791497.345484
3121,3121,122,The Elder Scrolls: Legends,2017,278242,386,1693827.668652
3122,3122,123,Roblox,2017,274328,381,1648368.644328
3123,3123,124,Thimbleweed Park,2017,274264,381,1647984.084264
3124,3124,125,Social Eating,2017,272506,379,1628825.315754
3125,3125,126,Battlerite,2017,260147,361,1481102.979657
3126,3126,127,Age of Empires II,2017,258412,359,1463074.219068
3127,3127,128,Kindergarten,2017,251621,349,1384941.862059
3128,3128,129,MapleStory,2017,250794,348,1376434.7165519998
3129,3129,130,Total War: Warhammer,2017,246979,343,1336021.292487
3130,3130,131,The Last of Us,2017,238624,331,1245665.243424
3131,3131,132,Jackbox Party Packs,2017,236867,329,1229022.091353
3132,3132,133,Farming Simulator 17,2017,236343,328,1222575.868584
3133,3133,134,FTL: Faster Than Light,2017,231669,322,1176475.879278
3134,3134,135,Tom Clancy's Ghost Recon: Wildlands,2017,226417,314,1121238.267198
3135,3135,136,Microsoft Flight Simulator X,2017,224188,311,1099593.042828
3136,3136,137,Golf With Your Friends,2017,221219,307,1071075.368643
3137,3137,138,Football Manager 2017,2017,218705,304,1048555.75272
3138,3138,139,Heroes of Might and Magic III: The Shadow of Death,2017,213734,297,1001127.277458
3139,3139,140,Dark Souls II: Scholar of the First Sin,2017,208983,290,955802.55897
3140,3140,141,Stardew Valley,2017,208199,289,948933.357981
3141,3141,142,Starbound,2017,203675,283,909040.834275
3142,3142,143,Disc Jam,2017,199793,277,872809.1066310001
3143,3143,144,Factorio,2017,197991,275,858691.916775
3144,3144,145,Kerbal Space Program,2017,197902,275,858305.92155
3145,3145,146,Paradigm,2017,195665,272,839346.4984800001
3146,3146,147,MXM,2017,194648,270,828844.27416
3147,3147,148,Chess,2017,194480,270,828128.9016000001
3148,3148,149,Elite: Dangerous,2017,190918,265,797906.46117
3149,3149,150,Super Mario Bros. 3,2017,190807,265,797442.557205
3150,3150,151,The King of Fighters XIV,2017,185499,257,751854.715353
3151,3151,152,Sid Meier's Civilization V,2017,184484,256,744831.273984
3152,3152,153,Grand Theft Auto: San Andreas,2017,181385,252,720876.95442
3153,3153,154,Diablo II: Lord of Destruction,2017,180262,250,710728.0005000001
3154,3154,155,Clash of Clans,2017,179445,249,704676.746655
3155,3155,156,Team Fortress 2,2017,179107,249,703349.4277529999
3156,3156,157,Yu-Gi-Oh! Duel Links,2017,174111,242,664508.908602
3157,3157,158,Skyforge,2017,173751,241,660394.712061
3158,3158,159,Mortal Kombat X,2017,171976,239,648223.805544
3159,3159,160,War Thunder,2017,171362,238,643206.924276
3160,3160,161,Battle Brothers,2017,170977,237,639065.349279
3161,3161,162,Syberia 3,2017,164992,229,595878.3425280001
3162,3162,163,Dofus,2017,163250,227,584437.7752500001
3163,3163,164,WWE 2K17,2017,161982,225,574789.07745
3164,3164,165,The Walking Dead: A New Frontier,2017,161551,224,570711.863904
3165,3165,166,Cat Goes Fishing,2017,158168,219,546288.388632
3166,3166,167,Cities: Skylines,2017,157374,218,541064.087172
3167,3167,168,Don't Starve Together,2017,156712,217,536316.574584
3168,3168,169,Twitch Plays,2017,155085,215,525856.790025
3169,3169,170,Prey,2017,154056,214,519938.075664
3170,3170,171,Prime World,2017,150494,209,496049.14266600006
3171,3171,172,Albion Online,2017,148806,206,483444.801756
3172,3172,173,DRAGON BALL Z DOKKAN BATTLE,2017,148771,206,483331.092846
3173,3173,174,Left 4 Dead 2,2017,146945,204,472763.79738
3174,3174,175,Kartrider,2017,145900,202,464799.7578
3175,3175,176,Hollow Knight,2017,145808,202,464506.669536
3176,3176,177,Ultimate Marvel vs. Capcom 3,2017,142609,198,445319.134722
3177,3177,178,Tekken 7: Fated Retribution,2017,142095,197,441473.10826499993
3178,3178,179,Barbie and The Magic of Pegasus,2017,140000,194,428340.36
3179,3179,180,Tabletop Simulator,2017,139176,193,423624.326328
3180,3180,181,PAYDAY 2,2017,138020,191,415752.26322
3181,3181,182,Tower Unite,2017,137521,191,414249.1449810001
3182,3182,183,Guilty Gear Xrd: Revelator,2017,137122,190,410884.70178
3183,3183,184,My Summer Car,2017,135784,188,402592.499232
3184,3184,185,TERA,2017,135546,188,401886.841608
3185,3185,186,What Remains of Edith Finch,2017,134691,187,397227.599307
3186,3186,187,DOOM,2017,133637,185,389903.98849500006
3187,3187,188,Company of Heroes 2,2017,132379,184,384145.854456
3188,3188,189,Dark Souls II,2017,132175,183,381469.34227500006
3189,3189,190,Star Wars: The Old Republic,2017,130539,181,372630.232989
3190,3190,191,Star Citizen,2017,130331,181,372036.486381
3191,3191,192,Uncharted 4: A Thief's End,2017,129993,180,369021.52854
3192,3192,193,Spongebob Squarepants: Battle For Bikini Bottom,2017,129179,179,364673.479611
3193,3193,194,DropZone,2017,129050,179,364309.31145
3194,3194,195,Nioh,2017,128557,178,360890.0955659999
3195,3195,196,Call of Duty: WWII,2017,128247,178,360019.851786
3196,3196,197,Final Fantasy VII,2017,127321,177,355412.369907
3197,3197,198,Monster Hunter Generations Ultimate,2017,127255,176,353221.19447999995
3198,3198,199,PaRappa the Rapper,2017,124096,172,336624.298752
3199,3199,200,RPG Maker,2017,123731,172,335634.19537200005
3200,3200,1,League of Legends,2017,87929525,118343,164110562208.24982
3201,3201,2,PLAYERUNKNOWN'S BATTLEGROUNDS,2017,47210587,63540,47309225967.84258
3202,3202,3,Hearthstone,2017,39409029,53040,32965409998.88136
3203,3203,4,Dota 2,2017,34349470,46230,25043969466.0351
3204,3204,5,Counter-Strike: Global Offensive,2017,23364660,31446,11587349526.23556
3205,3205,6,Overwatch,2017,20539723,27644,8954775418.29385
3206,3206,7,Grand Theft Auto V,2017,19879433,26755,8388188479.989465
3207,3207,8,IRL,2017,11126763,14975,2627815684.613175
3208,3208,9,Heroes of the Storm,2017,10386926,13979,2289930882.835134
3209,3209,10,World of Warcraft,2017,8179253,11008,1419976949.6855035
3210,3210,11,Friday the 13th: The Game,2017,7074349,9521,1062253762.470159
3211,3211,12,FIFA 17,2017,6857441,9229,998104370.859519
3212,3212,13,Z1: Battle Royale,2017,6741168,9072,964489321.910016
3213,3213,14,Minecraft,2017,6402031,8616,869926768.643016
3214,3214,15,Destiny,2017,6361058,8561,858841623.5917981
3215,3215,16,World of Tanks,2017,5044005,6788,539978631.37974
3216,3216,17,RuneScape,2017,4803772,6465,489790263.29058
3217,3217,18,Poker,2017,4755909,6400,480034821.36960006
3218,3218,19,Talk Shows & Podcasts,2017,4096712,5513,356190767.420376
3219,3219,20,Creative,2017,3801235,5116,306700502.07846
3220,3220,21,Tom Clancy's Rainbow Six Siege,2017,3736235,5028,296270687.46618
3221,3221,22,Injustice 2,2017,3433121,4620,250144130.96442
3222,3222,23,Prey,2017,3339660,4494,236697981.70284
3223,3223,24,StarCraft II,2017,3201968,4309,217596904.646352
3224,3224,25,SMITE,2017,3081369,4147,201528733.759353
3225,3225,26,Street Fighter V,2017,2637768,3550,147680848.90440002
3226,3226,27,Magic: The Gathering,2017,2555549,3439,138603954.116481
3227,3227,28,Clash Royale,2017,2352042,3165,117402682.11903
3228,3228,29,Dead by Daylight,2017,2226902,2997,105256052.911674
